Morph-Lemma,Morph-Inflection
映す,映せ
映る,映
映る,映っ
映る,映ら
映る,映り
映る,映る
映る,映れ
映る,映ん
映像,映像
映画,映画
春,春
春原,春原
春物,春物
昨,昨
昨年,昨年
昨日,昨日
昭和,昭和
是非,是非
昼,昼
昼夜,昼夜
昼寝,昼寝
昼間,昼間
時,時
時々,時々
時に,時に
時代,時代
時分,時分
時刻,時刻
時期,時期
時点,時点
時計,時計
時速,時速
時間,時間
晩,晩
普及,普及
普段,普段
普通,普通
普遍,普遍
景色,景色
晴れ,晴れ
晴れる,晴れ
晴れる,晴れる
晴れる,晴れろ
智代,智代
暇,暇
暑い,暑
暑い,暑い
暑い,暑かっ
暑い,暑く
暖かい,暖か
暖かい,暖かい
暖かい,暖かく
暗い,暗
暗い,暗い
暗い,暗き
暗い,暗く
暗記,暗記
暗雲,暗雲
暗黙,暗黙
暮らし,暮らし
暮らす,暮らさ
暮らす,暮らし
暮らす,暮らす
暮らす,暮らそ
暴れる,暴れ
暴れる,暴れる
暴力,暴力
曇る,曇っ
曇る,曇り
曇る,曇る
曇る,曇れ
曖昧,曖昧
曲,曲
曲がる,曲がっ
曲がる,曲がり
曲がる,曲がる
曲がる,曲がれ
更かす,更かし
更に,更に
更新,更新
書,書
書き直す,書き直し
書き込む,書き込む
書き込む,書き込ん
書く,書い
書く,書か
書く,書き
書く,書く
書く,書け
書く,書こ
書ける,書け
書ける,書ける
書ける,書けん
書類,書類
替える,替え
替える,替えよ
替える,替える
最も,最も
最中,最中
最低,最低
最初,最初
最大,最大
最強,最強
最後,最後
最悪,最悪
最新,最新
最期,最期
最近,最近
最適,最適
最高,最高
月,月
月日,月日
月曜日,月曜日
月見,月見
有利,有利
有名,有名
有無,有無
有用,有用
有紀,有紀
有能,有能
有馬,有馬
朋,朋
服,服
服装,服装
望ましい,望ましい
望み,望み
望む,望ま
望む,望み
望む,望む
望む,望ん
朝,朝
朝食,朝食
朝飯,朝飯
期待,期待
期間,期間
期限,期限
木,木
木彫り,木彫り
未婚,未婚
未成年,未成年
未来,未来
未満,未満
未熟,未熟
末,末
末締め,末締め
末路,末路
本,本
本人,本人
本体,本体
本命,本命
本当,本当
本当に,本当に
本当は,本当は
本心,本心
本日,本日
本末転倒,本末転倒
本来,本来
本気,本気
本物,本物
本田,本田
本番,本番
本能,本能
本質,本質
本音,本音
机,机
杉坂,杉坂
杏,杏
杏奈,杏奈
材料,材料
村,村
村上,村上
条件,条件
来る,来
来る,来い
来る,来っ
来る,来よ
来る,来ら
来る,来る
来る,来れ
来る,来ん
来年,来年
来店,来店
来月,来月
来週,来週
東,東
東京,東京
東京大学,東京大学
東北,東北
東南アジア,東南アジア
東大,東大
松下,松下
枚,枚
果たして,果たして
果たす,果たさ
果たす,果たし
果たす,果たす
果たす,果たせ
果たす,果たそ
果汁,果汁
果物,果物
枠,枠
枠組み,枠組み
架かる,架かっ
架空,架空
柄,柄
染みつく,染みつい
柔らかい,柔らか
柔らかい,柔らかい
柔らかい,柔らかく
柔道,柔道
柱,柱
栄養,栄養
校則,校則
校外,校外
株価,株価
株式,株式
根っから,根っから
根底,根底
根性,根性
根拠,根拠
格好,格好
格差,格差
桁,桁
桃,桃
桃色,桃色
案件,案件
案内,案内
桜,桜
桜子,桜子
梅子,梅子
梅雨,梅雨
棄てる,棄て
棒,棒
棚,棚
森,森
森田,森田
椅子,椅子
椋,椋
植物,植物
検査,検査
検索,検索
検討,検討
検証,検証
極楽,極楽
極端,極端
楽,楽
楽しい,楽し
楽しい,楽しい
楽しい,楽しかっ
楽しい,楽しく
楽しい,楽しくっ
楽しい,楽しけれ
楽しみ,楽しみ
楽しむ,楽しま
楽しむ,楽しみ
楽しむ,楽しむ
楽しむ,楽しも
楽しむ,楽しん
楽しめる,楽しめ
楽しめる,楽しめる
楽しめる,楽しめれ
楽器,楽器
概念,概念
概要,概要
構う,構い
構う,構う
構う,構え
構う,構っ
構う,構わ
構える,構え
構える,構えよ
構える,構える
構内,構内
構造,構造
様,様
様々,様々
様子,様子
様子見,様子見
標準,標準
模様替え,模様替え
権,権
権利,権利
権力,権力
横,横
横顔,横顔
橋,橋
機,機
機会,機会
機嫌,機嫌
機材,機材
機械,機械
機能,機能
櫛,櫛
欄,欄
欠く,欠い
欠く,欠か
欠く,欠く
欠ける,欠け
欠ける,欠ける
次,次
次に,次に
次回,次回
次第,次第
次第に,次第に
欲,欲
欲しい,欲し
欲しい,欲しい
欲しい,欲しかっ
欲しい,欲しく
欲望,欲望
歌,歌
歌う,歌い
歌う,歌う
歌う,歌え
歌う,歌お
歌う,歌っ
歌う,歌わ
歌える,歌え
歌声,歌声
歌手,歌手
歌舞伎,歌舞伎
歌詞,歌詞
歓迎,歓迎
止まる,止まっ
止まる,止まら
止まる,止まり
止まる,止まる
止まる,止まれ
止まる,止まん
止む,止み
止む,止む
止む,止ん
止め,止め
止める,止め
止める,止めよ
止める,止める
止める,止めれ
止める,止めろ
正しい,正し
正しい,正しい
正しい,正しかっ
正しい,正しく
正しい,正しけりゃ
正しい,正しけれ
正しく,正しく
正体,正体
正式,正式
正当,正当
正直,正直
正確,正確
正解,正解
正面,正面
武器,武器
歩,歩
歩く,歩い
歩く,歩か
歩く,歩き
歩く,歩く
歩く,歩け
歩く,歩こ
歩ける,歩け
歩ける,歩けよ
歩ける,歩ける
歩む,歩ま
歩む,歩み
歩む,歩む
歩む,歩ん
歩道,歩道
歪み,歪み
歯,歯
歯ブラシ,歯ブラシ
歯磨き粉,歯磨き粉
歳,歳
歳暮,歳暮
歳月,歳月
歳歳,歳歳
歴史,歴史
死,死
死に損ない,死に損ない
死ぬ,死な
死ぬ,死に
死ぬ,死にゃ
死ぬ,死ぬ
死ぬ,死ね
死ぬ,死の
死ぬ,死ん
死因,死因
残す,残さ
残す,残し
残す,残す
残す,残そ
残り,残り
残る,残っ
残る,残ら
残る,残り
残る,残る
残る,残れ
残る,残ん
残念,残念
残業,残業
殴る,殴っ
殴る,殴ら
殴る,殴り
殴る,殴る
殴る,殴れ
殴る,殴ろ
殴れる,殴れ
殴れる,殴れる
段,段
段々,段々
段落,段落
段階,段階
殺し,殺し
殺す,殺さ
殺す,殺し
殺す,殺す
殺す,殺せ
殺す,殺そ
殺る,殺
殺る,殺っ
殺る,殺ら
殺る,殺り
殺る,殺る
殺る,殺れ
殺人,殺人
殺虫,殺虫
殺風景,殺風景
殿,殿
殿方,殿方
母,母
母さん,母さん
母ちゃん,母ちゃん
母親,母親
母語,母語
毎年,毎年
毎日,毎日
毎月,毎月
毎朝,毎朝
毎週,毎週
毒,毒
比べる,比べ
比べる,比べよ
比べる,比べりゃ
比べる,比べる
比べる,比べれ
比較,比較
毛,毛
氏,氏
民族,民族
気,気
気がつく,気がつい
気がつく,気がつく
気づく,気づい
気づく,気づか
気づく,気づき
気づく,気づきゃ
気づく,気づく
気づく,気づけ
気に入る,気に入っ
気に入る,気に入ら
気に入る,気に入り
気に入る,気に入る
気の毒,気の毒
気まずい,気まず
気まずい,気まずい
気まずい,気まずかっ
気まずい,気まずく
気付く,気付い
気付く,気付か
気付く,気付き
気付く,気付く
気付く,気付け
気分,気分
気合い,気合い
気味,気味
気持ち,気持ち
気持ちいい,気持ちいい
気持ちよい,気持ちよ
気持ちよい,気持ちよかっ
気持ちよい,気持ちよく
気持ち良い,気持ち良
気温,気温
気遣い,気遣い
気配,気配
気配り,気配り
水,水
水たまり,水たまり
水族館,水族館
水曜日,水曜日
水筒,水筒
水遊び,水遊び
永住,永住
永瀬,永瀬
永遠,永遠
汁,汁
求める,求め
求める,求める
汐,汐
汗,汗
汚い,汚
汚い,汚い
汚い,汚く
汚す,汚し
汚す,汚す
汚す,汚そ
汚らわしい,汚らわしい
汚れ,汚れ
汚れる,汚れ
汚れる,汚れる
汚点,汚点
江戸,江戸
池,池
決して,決して
決まり,決まり
決まる,決まっ
決まる,決まら
決まる,決まり
決まる,決まりゃ
決まる,決まる
決まる,決まれ
決まる,決まん
決めつける,決めつけ
決めつける,決めつける
決める,決め
決める,決めよ
決める,決める
決める,決めろ
決める,決めん
決定,決定
決心,決心
決意,決意
決断,決断
決済,決済
沈む,沈み
沈む,沈む
沈む,沈ん
沈黙,沈黙
沙,沙
沢山,沢山
沸かす,沸かし
沸かす,沸かしゃ
沸かす,沸かす
沸かす,沸かせ
油断,油断
治る,治っ
治る,治ら
治る,治り
治る,治る
治る,治れ
治る,治ん
治療,治療
沿う,沿う
沿う,沿っ
沿う,沿わ
泉,泉
泊,泊
泊まり,泊まり
泊まる,泊まっ
泊まる,泊まら
泊まる,泊まる
泊まる,泊まれ
泊める,泊め
泊める,泊める
泊る,泊っ
法,法
法る,法っ
法律,法律
泣かす,泣かさ
泣かす,泣かし
泣かす,泣かす
泣かせる,泣かせ
泣かせる,泣かせる
泣き,泣き
泣き叫ぶ,泣き叫ぶ
泣き叫ぶ,泣き叫べ
泣き叫ぶ,泣き叫ん
泣く,泣い
泣く,泣か
泣く,泣き
泣く,泣く
泥,泥
泥棒,泥棒
注射,注射
注意,注意
注意報,注意報
注文,注文
注目,注目
泳ぐ,泳い
泳ぐ,泳が
泳ぐ,泳ぎ
泳ぐ,泳ぐ
泳ぐ,泳げ
泳げる,泳げ
泳げる,泳げる
洋服,洋服
洗う,洗い
洗う,洗う
洗う,洗え
洗う,洗お
洗う,洗っ
洗う,洗わ
洗浄,洗浄
洗濯,洗濯
洗脳,洗脳
洞察,洞察
洞穴,洞穴
洞窟,洞窟
津波,津波
津田,津田
活,活
活かす,活かし
活かす,活かす
活動,活動
活用,活用
活躍,活躍
派,派
派手,派手
派遣,派遣
流す,流さ
流す,流し
流す,流しゃ
流す,流す
流す,流せ
流す,流そ
流れ,流れ
流れる,流れ
流れる,流れる
流れる,流れん
流石,流石
流行,流行
流行る,流行っ
流行る,流行り
流行る,流行る
浅い,浅
浅い,浅い
浅い,浅かっ
浅い,浅く
浜辺,浜辺
浪人,浪人
浮かぶ,浮かば
浮かぶ,浮かび
浮かぶ,浮かぶ
浮かぶ,浮かん
浮く,浮い
浮く,浮き
浮く,浮く
浮力,浮力
浮気,浮気
浴びる,浴び
浴びる,浴びる
浴びる,浴びれ
浴衣,浴衣
海,海
海図,海図
海外,海外
海岸,海岸
海沿い,海沿い
海鮮,海鮮
消える,消え
消える,消えよ
消える,消える
消える,消えれ
消える,消えろ
消す,消さ
消す,消し
消す,消す
消す,消せ
消す,消そ
消せる,消せ
消せる,消せる
消化,消化
消防,消防
消防車,消防車
涙,涙
液晶,液晶
涼しい,涼し
涼しい,涼しい
涼しい,涼しく
淋しい,淋しい
淋しい,淋しく
淡々,淡々
深い,深
深い,深い
深い,深き
深い,深く
深める,深め
深める,深めよ
深める,深める
深刻,深刻
深呼吸,深呼吸
混じる,混じっ
混じる,混じる
混む,混み
混む,混ん
混乱,混乱
混浴,混浴
清々,清々
清潔,清潔
済ませる,済ませ
済まない,済まない
済まない,済まなかっ
済み,済み
済む,済ま
済む,済み
済む,済む
済む,済め
済む,済ん
渋い,渋
渋い,渋い
渋い,渋かっ
渋滞,渋滞
渚,渚
減らす,減らし
減らす,減らす
減る,減っ
減る,減ら
減る,減り
減る,減る
減る,減れ
減少,減少
渡し,渡し
渡す,渡さ
渡す,渡し
渡す,渡す
渡す,渡せ
渡す,渡そ
渡る,渡っ
渡る,渡ら
渡る,渡り
渡る,渡る
渡る,渡れ
渡る,渡ろ
温かい,温か
温かい,温かい
温かい,温かく
温まる,温まら
温まる,温まる
温厚,温厚
温水,温水
温泉,温泉
測る,測っ
測る,測ら
測る,測り
測る,測る
測る,測ろ
港,港
湯,湯
湯上がり,湯上がり
湿度,湿度
湿疹,湿疹
満たす,満たさ
満たす,満たし
満たす,満たす
満ちる,満ち
満ちる,満ちる
満塁,満塁
満足,満足
満開,満開
源,源
準備,準備
溜まる,溜まっ
溜める,溜め
溜める,溜める
溢れる,溢れ
溢れる,溢れる
溶ける,溶け
溶ける,溶ける
溶ける,溶けれ
滑,滑
滑り,滑り
滑る,滑っ
滑る,滑ら
滑る,滑り
滑る,滑る
滑る,滑ろ
滝,滝
滞在,滞在
滴,滴
漁,漁
漂う,漂い
漂う,漂う
漂う,漂っ
漏らす,漏らさ
漏らす,漏らし
漏らす,漏らす
漏れる,漏れ
漏れる,漏れる
漏れる,漏れれ
演劇,演劇
演奏,演奏
演技,演技
演説,演説
漕ぐ,漕い
漕ぐ,漕ぎ
漕ぐ,漕げ
漢字,漢字
漫才,漫才
漫画,漫画
潜める,潜め
潰す,潰さ
潰す,潰し
潰す,潰しゃ
潰す,潰す
潰す,潰せ
潰す,潰そ
潰れる,潰れ
潰れる,潰れる
激しい,激し
激しい,激しい
激しい,激しく
濁す,濁し
濃い,濃
濃い,濃い
濃い,濃かっ
濃い,濃く
濡れる,濡れ
濡れる,濡れる
火,火
火傷,火傷
火曜日,火曜日
火水,火水
灰色,灰色
災い,災い
災害,災害
炊ける,炊け
炒める,炒め
炒める,炒める
点,点
点く,点け
点字,点字
点数,点数
為,為
烏,烏
烙印,烙印
無,無
無い,無い
無い,無かっ
無い,無から
無い,無き
無い,無く
無い,無くっ
無い,無し
無くす,無くし
無くす,無くす
無くす,無くせ
無くなる,無くなっ
無くなる,無くなり
無し,無し
無事,無事
無地,無地
無実,無実
無心,無心
無意味,無意味
無意識,無意識
無料,無料
無条件,無条件
無理,無理
無理やり,無理やり
無用,無用
無礼,無礼
無職,無職
無能,無能
無視,無視
無言,無言
無責任,無責任
無難,無難
無駄,無駄
無駄遣い,無駄遣い
焦る,焦っ
焦る,焦ら
焦る,焦り
焦る,焦る
焦る,焦ん
焦点,焦点
焼き肉,焼き肉
焼く,焼い
焼く,焼か
焼く,焼き
焼く,焼く
焼く,焼け
焼く,焼こ
焼ける,焼け
焼ける,焼ける
焼却,焼却
煙,煙
照らす,照らさ
照らす,照らし
照らす,照らす
照れる,照れ
照れる,照れる
熱,熱
熱い,熱
熱い,熱い
熱い,熱く
熱い,熱けりゃ
熱心,熱心
熱意,熱意
燃える,燃え
燃える,燃えりゃ
燃える,燃える
